id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
145330394,,15000.0,15000.0,14975.0, 36 months,7.02,463.3,A,A2,Senior product designer,10+ years,MORTGAGE,129000.0,Not Verified,Dec-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=145330394,,credit_card,Credit card refinancing,109xx,NY,20.77,1.0,Nov-2005,740.0,744.0,0.0,12.0,,17.0,0.0,19433.0,24.9,30.0,f,13866.75,13843.64,1375.28,1372.99,1133.25,242.03,0.0,0.0,0.0,Mar-2019,463.3,Apr-2019,Mar-2019,764.0,760.0,0.0,,1.0,Individual,,,,0.0,0.0,459254.0,0.0,5.0,0.0,1.0,17.0,123262.0,49.0,0.0,0.0,8039.0,35.0,78200.0,1.0,0.0,0.0,1.0,27015.0,55267.0,26.0,0.0,0.0,100.0,157.0,99.0,17.0,3.0,99.0,,17.0,,0.0,6.0,6.0,10.0,11.0,10.0,11.0,17.0,6.0,17.0,0.0,0.0,0.0,0.0,96.7,10.0,0.0,0.0,600358.0,142695.0,74700.0,137158.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
93433369,,24000.0,24000.0,24000.0, 60 months,29.49,768.99,F,F2,Account Mgr,10+ years,MORTGAGE,60000.0,Verified,Dec-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=93433369,,debt_consolidation,Debt consolidation,946xx,CA,26.68,0.0,Oct-1980,675.0,679.0,2.0,,77.0,15.0,1.0,19412.0,52.0,27.0,f,0.0,0.0,28252.4971376605,28252.5,24000.0,4252.5,0.0,0.0,0.0,Aug-2017,23717.2,,Mar-2019,699.0,695.0,0.0,77.0,1.0,Individual,,,,0.0,0.0,35218.0,4.0,1.0,1.0,1.0,10.0,15806.0,79.0,8.0,11.0,5915.0,52.0,37000.0,1.0,0.0,3.0,12.0,2347.0,2967.0,68.0,0.0,0.0,10.0,434.0,1.0,1.0,0.0,3.0,,0.0,,0.0,9.0,14.0,12.0,17.0,1.0,14.0,25.0,9.0,15.0,,0.0,0.0,9.0,81.0,22.2,1.0,0.0,57000.0,35218.0,26700.0,20000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
75144142,,35000.0,35000.0,35000.0, 36 months,11.47,1153.67,B,B5,regional manager,1 year,MORTGAGE,110000.0,Source Verified,Mar-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=75144142,,home_improvement,Home improvement,113xx,NY,17.58,0.0,Mar-1999,695.0,699.0,0.0,,,10.0,0.0,330588.0,61.8,16.0,w,0.0,0.0,36062.44,36062.44,35000.0,1062.44,0.0,0.0,0.0,Jul-2016,33745.26,,Apr-2017,704.0,700.0,0.0,,1.0,Individual,,,,0.0,0.0,339917.0,1.0,1.0,1.0,1.0,8.0,9329.0,93.0,1.0,1.0,19410.0,65.0,380600.0,0.0,0.0,3.0,2.0,37769.0,30789.0,61.8,0.0,0.0,93.0,204.0,3.0,3.0,0.0,48.0,,5.0,,0.0,4.0,5.0,8.0,10.0,5.0,9.0,11.0,5.0,10.0,0.0,0.0,0.0,2.0,100.0,14.3,0.0,0.0,390600.0,339917.0,80600.0,10000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
73509913,,9975.0,9975.0,9675.0, 36 months,23.13,386.81,F,F1,Warehouse Specialist,10+ years,MORTGAGE,34000.0,Verified,Mar-2016,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=73509913,,debt_consolidation,Debt consolidation,347xx,FL,23.9,0.0,Dec-2012,695.0,699.0,1.0,,,7.0,0.0,3227.0,43.0,9.0,f,0.0,0.0,9270.99,8992.16,5564.46,3306.53,0.0,400.0,72.0000000392,Feb-2018,386.81,,Mar-2019,569.0,565.0,0.0,,1.0,Individual,,,,0.0,0.0,148415.0,1.0,1.0,1.0,3.0,10.0,31509.0,90.0,3.0,4.0,1602.0,82.0,7500.0,3.0,2.0,4.0,7.0,21202.0,888.0,68.3,0.0,0.0,19.0,39.0,5.0,5.0,1.0,9.0,,5.0,,0.0,2.0,4.0,2.0,2.0,3.0,5.0,5.0,4.0,7.0,0.0,0.0,0.0,4.0,100.0,50.0,0.0,0.0,160279.0,34736.0,2800.0,34953.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,Y,Jul-2018,ACTIVE,Jul-2018,2185.0,45.01,18.0
94340673,,8000.0,8000.0,8000.0, 36 months,5.32,240.92,A,A1,Attorney,10+ years,MORTGAGE,100000.0,Source Verified,Dec-2016,Late (31-120 days),n,https://lendingclub.com/browse/loanDetail.action?loan_id=94340673,,debt_consolidation,Debt consolidation,349xx,FL,7.15,0.0,Sep-2002,695.0,699.0,0.0,58.0,,8.0,0.0,0.0,0.0,13.0,w,3713.15,3713.15,4916.54,4916.54,4286.85,614.69,15.0,0.0,0.0,Mar-2019,25.0,Apr-2019,Jan-2019,524.0,520.0,0.0,58.0,1.0,Individual,,,,0.0,0.0,17676.0,0.0,2.0,0.0,1.0,22.0,17676.0,61.0,0.0,1.0,0.0,47.0,8500.0,1.0,1.0,5.0,2.0,2210.0,7000.0,0.0,0.0,0.0,148.0,170.0,21.0,21.0,0.0,28.0,,4.0,,1.0,0.0,0.0,4.0,4.0,5.0,6.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0,92.3,0.0,0.0,0.0,37516.0,17676.0,7000.0,29016.0,,,,,,,,,,,,,,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,26.18,Oct-2017,Jan-2018,Nov-2017,3.0,0.0,Current,78.54,5910.09,0.02,Cash,N,,,,,,
139796286,,18000.0,18000.0,18000.0, 36 months,11.06,589.81,B,B3,Loan Ops Clerk,7 years,RENT,35000.0,Not Verified,Sep-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=139796286,,debt_consolidation,Debt consolidation,760xx,TX,35.87,0.0,Sep-2007,685.0,689.0,0.0,,,10.0,0.0,12351.0,37.5,31.0,w,15397.21,15397.21,3588.63,3588.63,2602.79,985.84,0.0,0.0,0.0,Mar-2019,589.81,Apr-2019,Mar-2019,669.0,665.0,0.0,,1.0,Joint App,88000.0,28.51,Not Verified,0.0,0.0,32496.0,1.0,2.0,1.0,1.0,9.0,20145.0,58.0,2.0,3.0,3510.0,48.0,32900.0,0.0,0.0,1.0,4.0,3250.0,11866.0,41.8,0.0,0.0,132.0,69.0,2.0,2.0,0.0,2.0,,8.0,,0.0,4.0,6.0,4.0,5.0,21.0,8.0,10.0,6.0,10.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,67869.0,32496.0,20400.0,34969.0,16223.0,675.0,679.0,Jun-2005,0.0,0.0,8.0,68.7,5.0,4.0,0.0,1.0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
96846299,,5225.0,5225.0,5225.0, 36 months,12.74,175.4,C,C1,Teacher,8 years,RENT,34000.0,Verified,Jan-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=96846299,,other,Other,193xx,PA,11.93,0.0,Aug-2004,700.0,704.0,0.0,25.0,,10.0,0.0,6760.0,29.3,13.0,w,1655.68,1655.68,4558.55,4558.55,3569.32,989.23,0.0,0.0,0.0,Mar-2019,175.4,Apr-2019,Mar-2019,734.0,730.0,0.0,52.0,1.0,Individual,,,,0.0,0.0,8022.0,2.0,1.0,0.0,0.0,103.0,1262.0,48.0,2.0,4.0,1247.0,31.0,23100.0,1.0,0.0,1.0,4.0,802.0,10724.0,25.0,0.0,0.0,148.0,149.0,4.0,4.0,0.0,4.0,,6.0,,3.0,4.0,8.0,5.0,6.0,3.0,9.0,10.0,8.0,10.0,0.0,0.0,0.0,2.0,69.2,0.0,0.0,0.0,25725.0,8022.0,14300.0,2625.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
43409578,,10000.0,10000.0,10000.0, 36 months,9.17,318.79,B,B2,Service Manager ,10+ years,MORTGAGE,65000.0,Not Verified,Mar-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=43409578,,debt_consolidation,Debt consolidation,142xx,NY,3.59,0.0,Oct-1987,675.0,679.0,0.0,29.0,,7.0,0.0,7500.0,61.5,12.0,w,0.0,0.0,11471.313646595,11471.31,10000.0,1471.31,0.0,0.0,0.0,Mar-2018,318.75,,Mar-2018,719.0,715.0,0.0,29.0,1.0,Individual,,,,0.0,0.0,140196.0,,,,,,,,,,,,12200.0,,,,1.0,20028.0,2300.0,76.5,0.0,0.0,103.0,329.0,11.0,11.0,2.0,52.0,29.0,11.0,29.0,1.0,2.0,2.0,2.0,4.0,2.0,5.0,8.0,2.0,7.0,0.0,0.0,0.0,1.0,58.3,50.0,0.0,0.0,157200.0,30086.0,9800.0,13000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
61468862,,24000.0,24000.0,24000.0, 60 months,18.25,612.72,E,E1,Senior Production Technician ,10+ years,MORTGAGE,180000.0,Not Verified,Oct-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=61468862,,debt_consolidation,Debt consolidation,700xx,LA,29.46,0.0,Aug-1994,715.0,719.0,2.0,,,12.0,0.0,35730.0,71.6,51.0,w,0.0,0.0,28758.31,28758.31,24000.0,4758.31,0.0,0.0,0.0,Nov-2016,21247.5,,Mar-2019,674.0,670.0,0.0,,1.0,Individual,,,,0.0,0.0,428352.0,,,,,,,,,,,,49900.0,,,,10.0,35696.0,11703.0,65.3,0.0,0.0,136.0,253.0,1.0,1.0,8.0,4.0,,1.0,,0.0,2.0,4.0,3.0,11.0,25.0,6.0,18.0,4.0,12.0,0.0,0.0,0.0,6.0,100.0,66.7,0.0,0.0,511551.0,170890.0,33700.0,199598.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
46775745,,13000.0,13000.0,13000.0, 36 months,10.99,425.55,B,B4,Manager,10+ years,RENT,53000.0,Not Verified,May-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=46775745,,debt_consolidation,Debt consolidation,294xx,SC,21.97,0.0,Jul-2004,665.0,669.0,0.0,,,9.0,0.0,13258.0,57.6,17.0,f,0.0,0.0,14602.6900000981,14602.69,13000.0,1602.69,0.0,0.0,0.0,Oct-2016,813.73,,Jan-2017,739.0,735.0,0.0,,1.0,Individual,,,,0.0,4770.0,42225.0,,,,,,,,,,,,23000.0,,,,4.0,4692.0,6430.0,67.2,0.0,0.0,116.0,129.0,11.0,6.0,0.0,14.0,,6.0,,0.0,3.0,4.0,4.0,7.0,4.0,7.0,13.0,4.0,9.0,0.0,0.0,0.0,3.0,100.0,25.0,0.0,0.0,62294.0,42225.0,19600.0,39294.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
23873559,,7200.0,7200.0,7200.0, 36 months,10.99,235.69,B,B3,Maintenance manager,9 years,MORTGAGE,50000.0,Not Verified,Aug-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=23873559,,credit_card,Credit card refinancing,402xx,KY,14.55,0.0,Feb-1997,700.0,704.0,3.0,,105.0,11.0,1.0,4701.0,27.7,18.0,f,0.0,0.0,8424.0773423048,8424.08,7200.0,1224.08,0.0,0.0,0.0,Dec-2016,2058.32,,Mar-2019,764.0,760.0,0.0,,1.0,Individual,,,,0.0,0.0,137652.0,,,,,,,,,,,,17000.0,,,,9.0,12514.0,7433.0,21.8,0.0,0.0,70.0,209.0,4.0,4.0,3.0,4.0,,3.0,,0.0,2.0,8.0,2.0,4.0,3.0,8.0,12.0,8.0,11.0,0.0,0.0,0.0,4.0,100.0,0.0,1.0,0.0,155417.0,12963.0,9500.0,11640.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
63600374,,12500.0,12500.0,12500.0, 36 months,10.99,409.18,B,B4,Production manager,10+ years,RENT,85000.0,Source Verified,Nov-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=63600374,,credit_card,Credit card refinancing,080xx,NJ,15.83,0.0,Jul-2005,670.0,674.0,1.0,43.0,86.0,12.0,1.0,7880.0,37.2,22.0,w,0.0,0.0,1212.28,1212.28,892.22,320.06,0.0,0.0,0.0,Feb-2016,409.18,,Mar-2019,559.0,555.0,0.0,,1.0,Individual,,,,0.0,0.0,55440.0,,,,,,,,,,,,21200.0,,,,6.0,4620.0,3368.0,57.9,0.0,0.0,113.0,123.0,11.0,1.0,1.0,17.0,43.0,1.0,43.0,0.0,3.0,9.0,3.0,7.0,5.0,10.0,16.0,9.0,12.0,0.0,0.0,0.0,3.0,95.5,33.3,1.0,0.0,68753.0,55440.0,8000.0,47553.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
39479907,,35000.0,35000.0,35000.0, 36 months,15.99,1230.33,D,D2,CLINICAL LABORATORY SCIENTIST,10+ years,MORTGAGE,115000.0,Verified,Jan-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=39479907,,debt_consolidation,Debt consolidation,907xx,CA,22.08,1.0,Jul-1999,685.0,689.0,0.0,13.0,,17.0,0.0,44638.0,89.5,40.0,f,0.0,0.0,40375.69,40375.69,35000.0,5375.69,0.0,0.0,0.0,Feb-2016,25604.72,,Mar-2019,654.0,650.0,0.0,13.0,1.0,Individual,,,,0.0,0.0,663574.0,,,,,,,,,,,,49900.0,,,,1.0,41473.0,2727.0,94.0,0.0,0.0,113.0,186.0,26.0,12.0,5.0,26.0,,9.0,,1.0,10.0,12.0,10.0,18.0,6.0,15.0,28.0,12.0,17.0,0.0,0.0,1.0,1.0,92.5,90.0,0.0,0.0,701172.0,61226.0,45300.0,48022.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
55298403,,8500.0,8500.0,8500.0, 36 months,6.24,259.52,A,A2,Graduate Teaching Fellow,3 years,RENT,17733.0,Source Verified,Jul-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=55298403,,credit_card,Credit card refinancing,762xx,TX,5.4,0.0,Jul-2005,725.0,729.0,0.0,31.0,,7.0,0.0,4919.0,26.4,35.0,w,0.0,0.0,9253.0897339902,9253.09,8500.0,753.09,0.0,0.0,0.0,Oct-2017,1311.46,,Nov-2017,749.0,745.0,0.0,,1.0,Individual,,,,0.0,0.0,43856.0,,,,,,,,,,,,18600.0,,,,4.0,6265.0,10181.0,32.6,0.0,0.0,120.0,115.0,11.0,11.0,0.0,47.0,,16.0,,0.0,2.0,2.0,2.0,3.0,27.0,4.0,8.0,2.0,7.0,0.0,0.0,0.0,2.0,97.1,50.0,0.0,0.0,58954.0,43856.0,15100.0,40354.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
136780048,,8000.0,8000.0,8000.0, 36 months,6.11,243.78,A,A1,Product Marketing Specialist ,2 years,RENT,55000.0,Source Verified,Jul-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=136780048,,credit_card,Credit card refinancing,024xx,MA,11.98,0.0,Sep-2011,705.0,709.0,0.0,,,5.0,0.0,5567.0,30.9,5.0,f,6346.38,6346.38,1947.52,1947.52,1653.62,293.9,0.0,0.0,0.0,Mar-2019,243.78,Apr-2019,Mar-2019,694.0,690.0,0.0,,1.0,Individual,,,,0.0,0.0,43357.0,1.0,2.0,0.0,0.0,33.0,37790.0,90.0,2.0,3.0,2904.0,72.0,18000.0,0.0,0.0,1.0,3.0,8671.0,12433.0,30.9,0.0,0.0,82.0,14.0,1.0,1.0,0.0,1.0,,3.0,,0.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,5.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,60067.0,43357.0,18000.0,42067.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
91553742,,20000.0,20000.0,20000.0, 60 months,24.74,583.99,E,E3,,,RENT,60000.0,Verified,Oct-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=91553742,,debt_consolidation,Debt consolidation,224xx,VA,19.32,0.0,Feb-2009,715.0,719.0,0.0,,,7.0,0.0,12016.0,58.3,14.0,f,13293.28,13293.28,16909.93,16909.93,6706.72,10174.01,29.2,0.0,0.0,Mar-2019,1197.18,Apr-2019,Mar-2019,554.0,550.0,0.0,,1.0,Individual,,,,0.0,0.0,40333.0,0.0,2.0,0.0,2.0,18.0,28317.0,76.0,2.0,4.0,0.0,70.0,20600.0,1.0,9.0,2.0,6.0,6722.0,,,0.0,0.0,85.0,92.0,8.0,8.0,0.0,,,4.0,,0.0,0.0,2.0,0.0,1.0,5.0,5.0,9.0,2.0,7.0,0.0,0.0,0.0,2.0,100.0,,0.0,0.0,57941.0,40333.0,0.0,37341.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
126783127,,19200.0,19200.0,19200.0, 60 months,21.45,524.3,D,D5,"System Manager, Purchasing",10+ years,MORTGAGE,101000.0,Verified,Jan-2018,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=126783127,,debt_consolidation,Debt consolidation,605xx,IL,15.03,0.0,Aug-1990,730.0,734.0,3.0,,,12.0,0.0,10096.0,36.7,42.0,w,0.0,0.0,19440.24,19440.24,19200.0,240.24,0.0,0.0,0.0,Feb-2018,19463.12,,Aug-2018,724.0,720.0,0.0,,1.0,Individual,,,,0.0,0.0,265580.0,4.0,4.0,6.0,12.0,3.0,19695.0,58.0,3.0,4.0,3417.0,49.0,27500.0,7.0,7.0,6.0,20.0,22132.0,11552.0,40.8,0.0,0.0,122.0,329.0,3.0,3.0,6.0,3.0,,3.0,,0.0,3.0,5.0,4.0,4.0,27.0,6.0,9.0,5.0,12.0,0.0,0.0,0.0,12.0,100.0,0.0,0.0,0.0,300551.0,29791.0,19500.0,33851.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
126275170,,15000.0,15000.0,15000.0, 36 months,7.97,469.84,A,A5,Owner - CEO,10+ years,MORTGAGE,49000.0,Not Verified,Jan-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=126275170,,credit_card,Credit card refinancing,895xx,NV,21.27,1.0,Feb-2005,710.0,714.0,2.0,21.0,,16.0,0.0,15918.0,48.4,18.0,w,9587.18,9587.18,6571.12,6571.12,5412.82,1158.3,0.0,0.0,0.0,Mar-2019,469.84,Apr-2019,Mar-2019,689.0,685.0,0.0,,1.0,Individual,,,,0.0,0.0,149449.0,3.0,1.0,0.0,0.0,72.0,319.0,1.0,4.0,5.0,6358.0,28.0,32900.0,0.0,0.0,2.0,5.0,9341.0,8247.0,62.5,0.0,0.0,72.0,154.0,1.0,1.0,2.0,3.0,,0.0,,0.0,5.0,8.0,7.0,7.0,1.0,14.0,15.0,8.0,16.0,0.0,0.0,0.0,4.0,94.4,14.3,0.0,0.0,290595.0,16237.0,22000.0,25695.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
70391290,,23800.0,23800.0,23800.0, 60 months,11.99,529.3,C,C1,Lead / Operator,2 years,RENT,106695.0,Not Verified,Feb-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=70391290,,debt_consolidation,Debt consolidation,996xx,AK,10.25,0.0,Nov-1983,670.0,674.0,1.0,,68.0,7.0,1.0,4942.0,67.7,27.0,f,0.0,0.0,29918.622272564706,29918.62,23800.0,6118.62,0.0,0.0,0.0,Nov-2018,8020.65,,Mar-2019,734.0,730.0,0.0,,1.0,Individual,,,,0.0,0.0,34654.0,1.0,3.0,3.0,4.0,9.0,29712.0,86.0,1.0,1.0,3711.0,83.0,7300.0,0.0,10.0,1.0,5.0,4951.0,1389.0,72.8,0.0,0.0,146.0,386.0,3.0,3.0,2.0,40.0,,3.0,,0.0,1.0,3.0,2.0,5.0,12.0,4.0,13.0,3.0,7.0,0.0,0.0,0.0,4.0,100.0,50.0,1.0,0.0,41992.0,34654.0,5100.0,34692.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
11385700,,11500.0,11500.0,11500.0, 60 months,17.57,289.35,D,D2,Radiographer,6 years,RENT,30000.0,Not Verified,Feb-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=11385700,,debt_consolidation,Debt consolidation,601xx,IL,21.32,0.0,Nov-1998,680.0,684.0,2.0,70.0,,9.0,0.0,10363.0,57.3,24.0,f,0.0,0.0,13475.7800002661,13475.78,11500.0,1975.78,0.0,0.0,0.0,Apr-2015,8087.18,,Dec-2018,739.0,735.0,0.0,,1.0,Individual,,,,0.0,0.0,13530.0,,,,,,,,,,,,18100.0,,,,5.0,1503.0,6337.0,62.1,0.0,0.0,136.0,182.0,4.0,4.0,0.0,4.0,70.0,4.0,70.0,0.0,5.0,5.0,5.0,11.0,8.0,8.0,16.0,5.0,9.0,0.0,0.0,0.0,4.0,87.5,20.0,0.0,0.0,32937.0,13530.0,16700.0,14837.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
145280580,,12000.0,12000.0,12000.0, 60 months,16.14,292.72,C,C4,,,MORTGAGE,49800.0,Source Verified,Dec-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=145280580,,credit_card,Credit card refinancing,207xx,MD,3.93,0.0,May-1973,700.0,704.0,0.0,37.0,,7.0,0.0,5896.0,28.6,34.0,w,11600.72,11600.72,813.6,813.6,399.28,414.32,0.0,0.0,0.0,Mar-2019,292.72,Apr-2019,Mar-2019,724.0,720.0,0.0,37.0,1.0,Individual,,,,0.0,0.0,207471.0,1.0,0.0,0.0,0.0,108.0,0.0,,1.0,5.0,5811.0,29.0,20600.0,2.0,0.0,2.0,6.0,29639.0,5604.0,51.3,0.0,0.0,292.0,547.0,6.0,6.0,2.0,6.0,37.0,11.0,37.0,5.0,2.0,2.0,2.0,15.0,2.0,6.0,30.0,2.0,7.0,0.0,0.0,0.0,2.0,84.8,0.0,0.0,0.0,224450.0,5896.0,11500.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
111976201,,7800.0,7800.0,7800.0, 36 months,10.42,253.23,B,B3,techican,10+ years,MORTGAGE,40000.0,Not Verified,Jun-2017,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=111976201,,other,Other,606xx,IL,25.56,0.0,Aug-2001,740.0,744.0,1.0,,,9.0,0.0,6165.0,33.5,19.0,w,0.0,0.0,7863.210000001,7863.21,7800.0,63.21,0.0,0.0,0.0,Jul-2017,7867.73,,Nov-2018,699.0,695.0,0.0,,1.0,Individual,,,,0.0,0.0,96626.0,1.0,3.0,2.0,4.0,6.0,19477.0,73.0,0.0,1.0,4088.0,57.0,18400.0,3.0,4.0,5.0,5.0,10736.0,6735.0,47.8,0.0,0.0,44.0,190.0,18.0,6.0,3.0,18.0,,6.0,,0.0,3.0,3.0,4.0,4.0,8.0,5.0,6.0,3.0,9.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,126423.0,25642.0,12900.0,26623.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
46836370,,24000.0,24000.0,24000.0, 60 months,12.29,537.4,C,C1,Forklift Driver,5 years,MORTGAGE,94000.0,Verified,May-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=46836370,,debt_consolidation,Debt consolidation,109xx,NY,9.41,0.0,Jun-1994,690.0,694.0,0.0,,92.0,10.0,1.0,9656.0,57.1,13.0,w,6975.26,6975.26,24704.01,24704.01,17024.74,7679.27,0.0,0.0,0.0,Mar-2019,537.4,Apr-2019,Mar-2019,639.0,635.0,0.0,,1.0,Individual,,,,0.0,0.0,14462.0,,,,,,,,,,,,16900.0,,,,6.0,1808.0,3680.0,45.9,0.0,0.0,141.0,250.0,9.0,9.0,0.0,9.0,,8.0,,0.0,4.0,7.0,5.0,5.0,3.0,9.0,10.0,7.0,10.0,0.0,0.0,0.0,3.0,100.0,25.0,1.0,0.0,32427.0,14462.0,6800.0,15527.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
